Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony
7953,Kolkata,Berunanpukhuria,615,3580,0.22,Flat,2 BHK,2,Yes
7954,Kolkata,Dunlop,750,4800,0.36,Flat,2 BHK,2,No
7955,Kolkata,Salt Lake City,1085,6910,0.75,Flat,2 BHK,3,No
7956,Kolkata,Belghoria,1400,5000,0.7,Flat,3 BHK,3,Yes
7957,Kolkata,New Barrakpur,845,3850,0.33,Flat,2 BHK,3,No
7958,Kolkata,Jadavpur,1350,5040,0.68,Flat,4 BHK,3,No
7959,Kolkata,Tiljala,993,7750,0.77,Flat,2 BHK,3,No
7960,Kolkata,Sarsuna,800,3500,0.28,Flat,2 BHK,4,No
7961,Kolkata,South Dum Dum,750,3530,0.26,Flat,2 BHK,2,Yes
7962,Kolkata,Sarsuna,4600,5000,2.3,Independent House,5 BHK,5,Yes
7963,Kolkata,Sodepur,950,2420,0.23,Flat,2 BHK,3,No
7964,Kolkata,Barasat,930,4090,0.38,Flat,2 BHK,3,No
7965,Kolkata,Thakurpukur,685,2850,0.2,Flat,2 BHK,2,Yes
7966,Kolkata,Garfa,1250,3680,0.46,Flat,3 BHK,3,No
7967,Kolkata,Dhakuria,700,5710,0.4,Flat,3 BHK,2,No
7968,Kolkata,Keshtopur,1450,3310,0.48,Flat,3 BHK,3,Yes
7969,Kolkata,Madhyamgram,1067,3750,0.4,Flat,3 BHK,3,Yes
7970,Kolkata,Barasat,800,3250,0.26,Flat,2 BHK,3,No
7971,Kolkata,Hussainpur,1280,5310,0.68,Flat,3 BHK,3,Yes
7972,Kolkata,Baguiati,800,4380,0.35,Flat,2 BHK,1,No
7973,Kolkata,Rajarhat,912,3950,0.36,Flat,2 BHK,3,No
7974,Kolkata,Kabardanga,1326,4900,0.65,Flat,3 BHK,3,No
7975,Kolkata,Rajarhat,1455,6870,1,Flat,3 BHK,3,Yes
7976,Kolkata,East Kolkata Township,850,5290,0.45,Flat,3 BHK,3,Yes
7977,Kolkata,Barrackpore,857,4320,0.37,Flat,2 BHK,3,Yes
7978,Kolkata,Mahheshtala,720,4170,0.3,Flat,2 BHK,2,Yes
7979,Kolkata,South Dum Dum,1200,8330,1,Independent House,4 BHK,3,No
7980,Kolkata,Rajarhat,765,3270,0.25,Flat,2 BHK,2,No
7981,Kolkata,Barasat,1148,2180,0.25,Flat,3 BHK,3,Yes
7982,Kolkata,Garia,950,3790,0.36,Flat,2 BHK,3,No
7983,Kolkata,New Alipore,1485,10440,1.55,Flat,3 BHK,3,Yes
7984,Kolkata,Sodepur,770,3250,0.25,Flat,2 BHK,2,No
7985,Kolkata,Kasba,1500,5930,0.89,Flat,3 BHK,3,Yes
7986,Kolkata,South Dum Dum,833,2160,0.18,Flat,2 BHK,3,No
7987,Kolkata,Baranagar,930,3760,0.35,Flat,2 BHK,3,Yes
7988,Kolkata,Jadavpur,900,5000,0.45,Flat,2 BHK,3,Yes
7989,Kolkata,Kasba,1561,8010,1.25,Flat,3 BHK,3,Yes
7990,Kolkata,Chinar Park,1100,2980,0.33,Flat,2 BHK,3,No
7991,Kolkata,Kasba,925,5510,0.51,Flat,2 BHK,3,No
7992,Kolkata,Kaikhali,1200,3750,0.45,Flat,3 BHK,3,No
7993,Kolkata,Tollygunge,500,2600,0.13,Flat,1 BHK,2,Yes
7994,Kolkata,Bansdroni,1350,4810,0.65,Flat,3 BHK,3,Yes
7995,Kolkata,Baguiati,754,3310,0.25,Flat,2 BHK,2,No
7996,Kolkata,Thakurpukur,1245,4820,0.6,Flat,3 BHK,3,Yes
7997,Kolkata,New Barrakpur,2700,3700,1,Independent House,5 BHK,4,Yes
7998,Kolkata,New Town,916,3600,0.33,Flat,3 BHK,3,Yes
7999,Kolkata,New Town,1739,7590,1.32,Flat,4 BHK,3,Yes
8000,Kolkata,Dum Dum Park,840,2380,0.2,Flat,2 BHK,3,No
8001,Kolkata,Beliaghata,900,8330,0.75,Flat,3 BHK,3,Yes
8002,Kolkata,Agarpara,600,2670,0.16,Flat,2 BHK,2,No
8003,Kolkata,Dhakuria,910,6040,0.55,Flat,2 BHK,3,Yes
8004,Kolkata,Tollygunge,550,4730,0.26,Flat,2 BHK,2,No
8005,Kolkata,Shyambazar,832,7210,0.6,Flat,2 BHK,3,No
8006,Kolkata,Baranagar,875,4000,0.35,Flat,2 BHK,3,No
8007,Kolkata,Sodepur,1254,4780,0.6,Flat,3 BHK,3,Yes
8008,Kolkata,Dum Dum,1035,3200,0.33,Flat,2 BHK,3,Yes
8009,Kolkata,Alipore,1150,5650,0.65,Flat,3 BHK,3,No
8010,Kolkata,Dakshineswar,710,3660,0.26,Flat,2 BHK,2,Yes
8011,Kolkata,New Alipore,1950,10260,2,Flat,3 BHK,3,Yes
8012,Kolkata,Bramhapur,500,2600,0.13,Flat,1 BHK,2,Yes
8013,Kolkata,Madhyamgram,810,4320,0.35,Flat,2 BHK,3,Yes
8014,Kolkata,Narendrapur,2500,320000,80,Independent House,8 BHK,4,Yes
8015,Kolkata,Sodepur,995,7540,0.75,Flat,2 BHK,3,Yes
8016,Kolkata,Joka,900,6110,0.55,Flat,2 BHK,3,Yes
8017,Kolkata,Dum Dum,996,4420,0.44,Flat,2 BHK,3,No
8018,Kolkata,Dum Dum Park,934,4820,0.45,Flat,2 BHK,3,Yes
8019,Kolkata,Mahheshtala,796,2640,0.21,Flat,2 BHK,2,No
8020,Kolkata,Kaikhali,1300,5690,0.74,Flat,3 BHK,3,Yes
8021,Kolkata,Bramhapur,925,3240,0.3,Flat,3 BHK,3,Yes
8022,Kolkata,Bamunpara,1200,4920,0.59,Independent House,2 BHK,3,No
8023,Kolkata,Narendrapur,1230,5690,0.7,Flat,3 BHK,3,Yes
8024,Kolkata,Agarpara,1500,3330,0.5,Independent House,4 BHK,3,Yes
8025,Kolkata,Lake Gardens,650,6460,0.42,Flat,2 BHK,2,Yes
8026,Kolkata,Thakurpukur,1300,8850,1.15,Independent House,2 BHK,3,Yes
8027,Kolkata,Pailan,575,4350,0.25,Flat,2 BHK,2,No
8028,Kolkata,Narendrapur,920,3040,0.28,Flat,3 BHK,3,No
8029,Kolkata,Barasat,736,4750,0.35,Independent House,2 BHK,2,Yes
8030,Kolkata,Santoshpur,1350,5180,0.7,Flat,3 BHK,3,No
8031,Kolkata,Garia,877,4220,0.37,Flat,2 BHK,3,Yes
8032,Kolkata,New Town,1280,4690,0.6,Flat,3 BHK,3,Yes
8033,Kolkata,Bijoygarh,610,3280,0.2,Flat,2 BHK,2,No
8034,Kolkata,Jadavpur,1700,5000,0.85,Flat,4 BHK,3,Yes
8035,Kolkata,Belghoria,907,3530,0.32,Flat,2 BHK,3,Yes
8036,Kolkata,Garia,630,3970,0.25,Flat,2 BHK,2,Yes
8037,Kolkata,Behala,2450,4080,1,Independent House,8 BHK,4,Yes
8038,Kolkata,Behala,984,2740,0.27,Flat,3 BHK,3,No
8039,Kolkata,Madhyamgram,400,1630,0.07,Flat,1 BHK,2,Yes
8040,Kolkata,Nagerbazar,620,3230,0.2,Flat,2 BHK,2,Yes
8041,Kolkata,Kalyani,1000,4200,0.42,Flat,3 BHK,3,No
8042,Kolkata,Purba Barisha,900,3110,0.28,Flat,2 BHK,3,Yes
8043,Kolkata,Rajarhat,800,2800,0.22,Flat,2 BHK,4,No
8044,Kolkata,Baranagar,818,4030,0.33,Flat,2 BHK,3,No
8045,Kolkata,Bangaon,2600,2770,0.72,Independent House,5 BHK,4,Yes
8046,Kolkata,Thakurpukur,715,3500,0.25,Flat,2 BHK,2,No
8047,Kolkata,Sonarpur,457,3200,0.15,Flat,1 BHK,2,Yes
8048,Kolkata,Sonarpur,707,3200,0.23,Flat,2 BHK,2,Yes
8049,Kolkata,Haltu,850,5290,0.45,Flat,2 BHK,3,Yes
8050,Kolkata,Bansdroni,1148,5230,0.6,Flat,3 BHK,3,Yes
8051,Kolkata,New Town,1450,5790,0.84,Flat,3 BHK,3,No
8052,Kolkata,Kasba,1300,5540,0.72,Flat,3 BHK,3,Yes
8053,Kolkata,Baguiati,985,6090,0.6,Flat,2 BHK,3,No
8054,Kolkata,Ramchandrapur,1251,5430,0.68,Flat,2 BHK,3,No
8055,Kolkata,Salt Lake City,1475,7250,1.07,Flat,3 BHK,3,No
8056,Kolkata,Kamalgazi,930,4090,0.38,Flat,2 BHK,3,Yes
8057,Kolkata,New Town,650,4690,0.3,Flat,2 BHK,2,No
8058,Kolkata,Rajarhat,1499,6340,0.95,Flat,3 BHK,3,No
8059,Kolkata,Rajarhat,1077,6040,0.65,Flat,3 BHK,3,No
8060,Kolkata,New Town,1386,5410,0.75,Flat,3 BHK,3,No
8061,Kolkata,Rajarhat,1300,6920,0.9,Flat,3 BHK,3,No
8062,Kolkata,Salt Lake City,1090,6970,0.76,Flat,2 BHK,3,No
8063,Kolkata,Madhyamgram,664,7230,0.48,Flat,2 BHK,2,Yes
8064,Kolkata,Rahara,970,4640,0.45,Flat,2 BHK,3,Yes
8065,Kolkata,Tiljala,1600,8130,1.3,Flat,3 BHK,3,No
8066,Kolkata,Pailan,760,6050,0.46,Flat,2 BHK,2,Yes
8067,Kolkata,New Town,1360,7060,0.96,Flat,3 BHK,3,Yes
8068,Kolkata,Sodepur,810,4940,0.4,Flat,2 BHK,3,Yes
8069,Kolkata,New Town,1880,10900,2.05,Flat,3 BHK,3,Yes
8070,Kolkata,Rajpur,915,3710,0.34,Flat,2 BHK,3,No
8071,Kolkata,Barasat,1522,2890,0.44,Flat,3 BHK,3,No
8072,Kolkata,Baranagar,589,10190,0.6,Flat,2 BHK,2,Yes
8073,Kolkata,Madhyamgram,376,6650,0.25,Flat,1 BK,1,Yes
8074,Kolkata,Khardah,552,4890,0.27,Flat,2 BHK,2,Yes
8075,Kolkata,Rajarhat,765,4310,0.33,Flat,2 BHK,2,Yes
8076,Kolkata,Tangra,2150,17910,3.85,Flat,3 BHK,4,Yes
8077,Kolkata,Baruipur,695,4600,0.32,Flat,1 BHK,2,Yes
8078,Kolkata,Sodepur,994,5030,0.5,Flat,2 BHK,3,No
8079,Kolkata,Mahheshtala,1236,3880,0.48,Flat,3 BHK,3,Yes
8080,Kolkata,Harinavi,1200,3250,0.39,Flat,3 BHK,3,No
8081,Kolkata,Harinavi,1200,3250,0.39,Flat,3 BHK,3,Yes
8082,Kolkata,Tangra,1500,7670,1.15,Flat,3 BHK,3,Yes
8083,Kolkata,Narendrapur,1505,4320,0.65,Flat,3 BHK,3,Yes
8084,Kolkata,Baruipur,1152,8250,0.95,Flat,2 BHK,3,No
8085,Kolkata,Rajarhat,870,5170,0.45,Flat,2 BHK,3,No
8086,Kolkata,Baranagar,1290,5890,0.76,Flat,3 BHK,3,No
8087,Kolkata,Baguiati,1343,5960,0.8,Flat,3 BHK,3,No
8088,Kolkata,Baruipur,695,4450,0.31,Flat,1 BHK,2,No
8089,Kolkata,Vedic Village,1365,3520,0.48,Flat,3 BHK,3,No
8090,Kolkata,Patipukur,1287,5500,0.71,Flat,3 BHK,3,Yes
8091,Kolkata,Garia,1031,4750,0.49,Flat,2 BHK,3,Yes
8092,Kolkata,Joka,2000,3250,0.65,Flat,4 BHK,5,Yes
8093,Kolkata,Rajarhat,1400,5860,0.82,Flat,3 BHK,3,Yes
8094,Kolkata,Baguiati,1164,4980,0.58,Flat,2 BHK,3,Yes
8095,Kolkata,Rajarhat,1164,4980,0.58,Flat,2 BHK,3,No
8096,Kolkata,Baranagar,1395,6450,0.9,Flat,3 BHK,3,No
8097,Kolkata,Baranagar,1014,6310,0.64,Flat,2 BHK,3,No
8098,Kolkata,Mahheshtala,1377,2540,0.35,Flat,3 BHK,3,No
8099,Kolkata,Dunlop,1014,6710,0.68,Flat,2 BHK,3,Yes
8100,Kolkata,Rahara,640,3360,0.22,Flat,1 BHK,2,Yes
8101,Kolkata,Barasat,900,2560,0.23,Flat,3 BHK,3,Yes
8102,Kolkata,Patipukur,1287,5500,0.71,Flat,3 BHK,3,No
8103,Kolkata,Jagatipota,1054,6640,0.7,Flat,2 BHK,3,No
8104,Kolkata,Rajpur,999,2750,0.27,Flat,2 BHK,3,No
8105,Kolkata,Rajpur,999,2800,0.28,Flat,2 BHK,3,Yes
8106,Kolkata,Teghoria,872,4590,0.4,Flat,2 BHK,3,No
8107,Kolkata,Rajpur,1166,3090,0.36,Flat,3 BHK,3,Yes
8108,Kolkata,New Town,882,4880,0.43,Flat,2 BHK,3,No
8109,Kolkata,Kalighat,1350,8520,1.15,Flat,3 BHK,3,Yes
8110,Kolkata,Birati,991,5250,0.52,Flat,2 BHK,3,No
8111,Kolkata,Barrackpore,890,5170,0.46,Flat,2 BHK,3,No
8112,Kolkata,Panihati,788,4660,0.37,Flat,2 BHK,2,No
8113,Kolkata,Mukundapur,770,3900,0.3,Flat,2 BHK,2,Yes
8114,Kolkata,Barasat,802,3120,0.25,Flat,2 BHK,3,Yes
8115,Kolkata,Birati,1200,2750,0.33,Flat,3 BHK,3,Yes
8116,Kolkata,Tollygunge,1360,6620,0.9,Flat,3 BHK,3,Yes
8117,Kolkata,Shyambazar,1525,8520,1.3,Flat,3 BHK,3,Yes
8118,Kolkata,Netaji Nagar,1050,6670,0.7,Flat,3 BHK,3,Yes
8119,Kolkata,South Dum Dum,1300,3540,0.46,Flat,3 BHK,3,No
8120,Kolkata,Rajpur,999,3000,0.3,Flat,2 BHK,3,Yes
8121,Kolkata,Keshtopur,1200,2920,0.35,Flat,3 BHK,3,No
8122,Kolkata,Behala,700,5710,0.4,Flat,2 BHK,2,Yes
8123,Kolkata,Rajpur,1166,3000,0.35,Flat,3 BHK,3,No
8124,Kolkata,Birati,883,5780,0.51,Flat,2 BHK,3,No
8125,Kolkata,Barasat,750,3480,0.26,Flat,2 BHK,2,Yes
8126,Kolkata,South Dum Dum,1583,4740,0.75,Flat,3 BHK,3,No
8127,Kolkata,Narendrapur,1145,3930,0.45,Flat,3 BHK,3,No
8128,Kolkata,Barasat,890,2700,0.24,Flat,2 BHK,3,No
8129,Kolkata,New Town,970,8250,0.8,Flat,2 BHK,3,No
8130,Kolkata,Haltu,1050,4950,0.52,Flat,3 BHK,3,Yes
8131,Kolkata,Santoshpur,1220,5330,0.65,Flat,3 BHK,3,Yes
8132,Kolkata,Baguiati,1250,3360,0.42,Flat,3 BHK,3,Yes
8133,Kolkata,New Town,1336,5610,0.75,Flat,3 BHK,3,Yes
8134,Kolkata,Rajarhat,1180,4750,0.56,Flat,2 BHK,3,No
8135,Kolkata,Boral,850,4710,0.4,Flat,2 BHK,3,Yes
8136,Kolkata,Sodepur,665,3310,0.22,Flat,2 BHK,2,Yes
8137,Kolkata,Narendrapur,1400,3930,0.55,Flat,3 BHK,3,Yes
8138,Kolkata,Behala,1000,4950,0.5,Flat,2 BHK,3,No
8139,Kolkata,South Dum Dum,700,2970,0.21,Flat,2 BHK,2,No
8140,Kolkata,Baguiati,1040,6730,0.7,Flat,2 BHK,3,No
8141,Kolkata,Paikpara,595,5380,0.32,Flat,2 BHK,2,Yes
8142,Kolkata,Garia,720,3190,0.23,Flat,2 BHK,2,Yes
8143,Kolkata,Rajpur,1156,3460,0.4,Flat,3 BHK,3,Yes
8144,Kolkata,Garia,1135,4410,0.5,Flat,2 BHK,3,Yes
8145,Kolkata,Thakurpukur,850,4120,0.35,Flat,2 BHK,3,No
8146,Kolkata,Birati,1458,5140,0.75,Flat,3 BHK,3,No
8147,Kolkata,Madhyamgram,1850,3030,0.56,Flat,3 BHK,3,Yes
8148,Kolkata,Khardah,840,3930,0.33,Flat,2 BHK,3,No
8149,Kolkata,Birati,1458,5210,0.76,Flat,3 BHK,3,Yes
8150,Kolkata,Ballygunge,1640,13720,2.25,Flat,3 BHK,3,Yes
8151,Kolkata,Narendrapur,1012,4450,0.45,Flat,3 BHK,3,No
8152,Kolkata,Garia,956,5020,0.48,Flat,3 BHK,3,Yes
8153,Kolkata,Garia,1111,3600,0.4,Flat,3 BHK,3,No
8154,Kolkata,Sonarpur,1211,4130,0.5,Flat,3 BHK,3,Yes
8155,Kolkata,Beliaghata,1500,8670,1.3,Flat,3 BHK,3,Yes
8156,Kolkata,Mahheshtala,712,4210,0.3,Flat,2 BHK,2,Yes
8157,Kolkata,New Town,1500,5670,0.85,Flat,3 BHK,3,No
8158,Kolkata,Kaikhali,915,4260,0.39,Flat,2 BHK,3,No
8159,Kolkata,New Town,1100,11820,1.3,Flat,3 BHK,3,Yes
8160,Kolkata,Behala,800,5630,0.45,Flat,2 BHK,4,No
8161,Kolkata,Santoshpur,970,3300,0.32,Flat,2 BHK,3,No
8162,Kolkata,Narendrapur,1530,4120,0.63,Flat,3 BHK,3,Yes
8163,Kolkata,Keshtopur,1350,4700,0.63,Flat,3 BHK,3,No
8164,Kolkata,Sinthi,1000,4500,0.45,Flat,2 BHK,3,No
8165,Kolkata,Joka,1200,4170,0.5,Flat,3 BHK,3,Yes
8166,Kolkata,Rajpur,600,2830,0.17,Flat,1 BHK,2,No
8167,Kolkata,Garia,802,4490,0.36,Flat,2 BHK,3,No
8168,Kolkata,Shyambazar,1550,8060,1.25,Flat,3 BHK,3,No
8169,Kolkata,Belghoria,930,4840,0.45,Flat,2 BHK,3,No
8170,Kolkata,Rajarhat,864,6250,0.54,Flat,2 BHK,3,No
8171,Kolkata,Sodepur,960,3960,0.38,Flat,2 BHK,3,No
8172,Kolkata,Rajpur,1140,3510,0.4,Flat,3 BHK,3,Yes
8173,Kolkata,New Alipore,1575,6350,1,Flat,3 BHK,3,No
8174,Kolkata,Keshtopur,934,5030,0.47,Flat,3 BHK,3,No
8175,Kolkata,Baranagar,1200,4830,0.58,Flat,3 BHK,3,No
8176,Kolkata,Santoshpur,1467,2790,0.41,Flat,2 BHK,3,Yes
8177,Kolkata,Tollygunge,854,6440,0.55,Flat,2 BHK,3,Yes
8178,Kolkata,Tollygunge,914,5250,0.48,Flat,2 BHK,3,Yes
8179,Kolkata,Paschim Barisha,840,3600,0.3,Flat,2 BH,3,No
8180,Kolkata,Rahara,1100,2910,0.32,Flat,2 BHK,3,Yes
8181,Kolkata,Sodepur,840,7140,0.6,Flat,2 BHK,3,Yes
8182,Kolkata,Barrackpore,1220,6230,0.76,Flat,3 BHK,3,Yes
8183,Kolkata,Rajpur,600,6500,0.39,Flat,3 BHK,2,Yes
8184,Kolkata,Baghbazar,1145,6550,0.75,Flat,2 BHK,3,No
8185,Kolkata,Malancha Mahi Nagar,834,5390,0.45,Flat,2 BHK,3,No
8186,Kolkata,Santoshpur,800,4380,0.35,Flat,2 BHK,1,Yes
8187,Kolkata,Tala,1225,12240,1.5,Flat,3 BHK,3,No
8188,Kolkata,Tangra,3528,14170,5,Flat,4 BHK,2,Yes
8189,Kolkata,Keshtopur,1225,5710,0.7,Flat,3 BHK,3,No
8190,Kolkata,Thakurpukur,894,4840,0.43,Flat,2 BHK,3,Yes
8191,Kolkata,Baguiati,844,5690,0.48,Flat,2 BHK,3,No
8192,Kolkata,Haltu,800,5380,0.43,Flat,2 BHK,6,No
8193,Kolkata,Kalikapur,650,6150,0.4,Flat,2 BHK,2,Yes
8194,Kolkata,Madhyamgram,993,5040,0.5,Flat,2 BHK,3,Yes
8195,Kolkata,Jodhpur Park,1200,10000,1.2,Flat,3 BHK,3,No
8196,Kolkata,Haltu,724,5320,0.39,Flat,2 BHK,2,Yes
8197,Kolkata,Sarsuna,980,5610,0.55,Flat,2 BHK,3,Yes
8198,Kolkata,Keshtopur,1400,4290,0.6,Flat,3 BHK,3,No
8199,Kolkata,New Town,1377,12710,1.75,Flat,3 BHK,3,Yes
8200,Kolkata,Baguiati,2625,5900,1.55,Flat,6 BHK,4,Yes
8201,Kolkata,Kalighat,1134,9700,1.1,Flat,2 BHK,3,No
8202,Kolkata,Kankurgachi,1490,16110,2.4,Flat,4 BK,3,Yes
8203,Kolkata,Tollygunge,900,7220,0.65,Flat,2 BHK,3,Yes
8204,Kolkata,Mukundapur,1107,8580,0.95,Flat,3 BHK,3,No
8205,Kolkata,Baruipur,650,3080,0.2,Flat,2 BHK,2,No
8206,Kolkata,Lake Town,1680,5950,1,Flat,3 BHK,3,Yes
8207,Kolkata,South Dum Dum,580,2930,0.17,Flat,1 BHK,2,Yes
8208,Kolkata,Dum Dum Park,1200,6830,0.82,Flat,3 BHK,3,Yes
8209,Kolkata,Rajarhat,945,4200,0.4,Flat,2 BHK,3,No
8210,Kolkata,New Town,850,8230,0.7,Flat,2 BHK,3,No
8211,Kolkata,Rajarhat,1172,5120,0.6,Flat,2 BHK,3,No
8212,Kolkata,Kamalgazi,690,3620,0.25,Flat,2 BHK,2,Yes
8213,Kolkata,Garia,1213,6180,0.75,Flat,3 BHK,3,Yes
8214,Kolkata,Kamardanga,1000,7500,0.75,Flat,3 BHK,3,Yes
8215,Kolkata,Kamardanga,800,5000,0.4,Flat,2 BHK,2,Yes
8216,Kolkata,Santoshpur,900,4220,0.38,Flat,2 BHK,3,No
8217,Kolkata,Kaikhali,1406,4620,0.65,Flat,2 BHK,3,No
8218,Kolkata,Harinavi,989,4040,0.4,Flat,2 BHK,3,No
8219,Kolkata,Rajarhat,973,4520,0.44,Flat,2 BHK,3,Yes
8220,Kolkata,Rajpur,1189,4210,0.5,Flat,3 BHK,3,No
8221,Kolkata,Narendrapur,980,3880,0.38,Flat,3 BHK,3,No
8222,Kolkata,Rajarhat,1124,2940,0.33,Flat,2 BHK,3,Yes
8223,Kolkata,South Dum Dum,1100,7270,0.8,Flat,3 BHK,3,Yes
8224,Kolkata,Chotto Chandpur,975,4620,0.45,Flat,2 BHK,3,No
8225,Kolkata,Rajarhat,930,4840,0.45,Flat,2 BHK,3,Yes
8226,Kolkata,Rajpur,1194,3430,0.41,Flat,3 BHK,3,No
8227,Kolkata,Narendrapur,900,6000,0.54,Flat,2 BHK,3,Yes
8228,Kolkata,Lake Town,1200,20830,2.5,Villa,6 BHK,3,Yes
8229,Kolkata,Baguiati,1300,5000,0.65,Flat,3 BHK,3,No
8230,Kolkata,Behala,900,5000,0.45,Flat,2 BHK,3,Yes
8231,Kolkata,Mukundapur,357,5600,0.2,Flat,1 BHK,1,Yes
8232,Kolkata,Subhasgram,775,3870,0.3,Flat,2 BHK,2,No
8233,Kolkata,Garia,1360,7350,1,Flat,3 BHK,3,No
8234,Kolkata,Kaikhali,964,4110,0.4,Flat,2 BHK,3,No
8235,Kolkata,Golf Green,1100,6820,0.75,Flat,3 BHK,3,No
8236,Kolkata,Nabapally,750,7470,0.56,Flat,2 BHK,2,No
8237,Kolkata,Kaikhali,1196,4350,0.52,Flat,2 BHK,3,No
8238,Kolkata,Kaikhali,1346,4700,0.63,Flat,2 BHK,3,No
8239,Kolkata,Malancha Mahi Nagar,1020,5100,0.52,Flat,3 BHK,3,Yes
8240,Kolkata,Rajpur,760,4210,0.32,Flat,2 BHK,2,No
8241,Kolkata,New Alipore,1034,5800,0.6,Flat,2 BHK,3,Yes
8242,Kolkata,Malancha Mahi Nagar,871,4940,0.43,Flat,2 BHK,3,Yes
8243,Kolkata,Sonarpur,805,4350,0.35,Flat,2 BHK,3,No
8244,Kolkata,Kankurgachi,1600,10310,1.65,Flat,3 BHK,3,No
8245,Kolkata,Panchpota,990,4650,0.46,Flat,2 BHK,3,Yes
8246,Kolkata,Barasat,1147,2180,0.25,Flat,3 BHK,3,No
8247,Kolkata,Baguiati,1344,5580,0.75,Flat,3 BHK,3,No
8248,Kolkata,Ariadaha,1303,6520,0.85,Flat,3 BHK,3,No
8249,Kolkata,Rajpur,468,3420,0.16,Flat,1 BHK,2,No
8250,Kolkata,Harinavi,867,3920,0.34,Flat,2 BHK,3,No
8251,Kolkata,Subhasgram,850,3530,0.3,Flat,2 BHK,3,Yes
8252,Kolkata,Haltu,876,5250,0.46,Flat,2 BHK,3,Yes
8253,Kolkata,Baruipur,1000,4200,0.42,Flat,3 BHK,3,Yes
8254,Kolkata,Baguiati,1400,5140,0.72,Flat,3 BHK,3,Yes
8255,Kolkata,Khardah,1170,3590,0.42,Flat,3 BHK,3,Yes
8256,Kolkata,Dum Dum,1090,4590,0.5,Flat,2 BHK,3,No
8257,Kolkata,Basina,1143,4020,0.46,Flat,3 BHK,3,Yes
8258,Kolkata,Taratala,1080,8330,0.9,Flat,3 BHK,3,No
8259,Kolkata,Taratala,1080,8330,0.9,Flat,3 BHK,3,Yes
8260,Kolkata,Taratala,1080,9070,0.98,Flat,3 BHK,3,Yes
8261,Kolkata,South Dum Dum,2284,6350,1.45,Flat,4 BHK,4,Yes
8262,Kolkata,Deshbandhu Nagar,1733,6090,1.06,Flat,3 BHK,3,Yes
8263,Kolkata,Teghoria,1500,5000,0.75,Flat,3 BHK,3,No
8264,Kolkata,Santoshpur,425,4710,0.2,Flat,1 BHK,2,Yes
8265,Kolkata,Lake Town,745,3220,0.24,Flat,2 BHK,2,Yes
8266,Kolkata,Keshtopur,1022,3130,0.32,Flat,3 BHK,3,Yes
8267,Kolkata,Harinavi,1125,3110,0.35,Flat,3 BHK,3,No
8268,Kolkata,Keshtopur,820,3170,0.26,Flat,2 BHK,3,No
8269,Kolkata,Thakurpukur,1500,6130,0.92,Independent House,6 BHK,3,Yes
8270,Kolkata,Golf Green,1200,5000,0.6,Flat,3 BHK,3,Yes
8271,Kolkata,Madhyamgram,830,2050,0.17,Flat,2 BHK,3,Yes
8272,Kolkata,North Dum Dum,570,3000,0.17,Flat,2 BHK,2,No
8273,Kolkata,Behala,760,4340,0.33,Flat,2 BHK,2,No
8274,Kolkata,Baguiati,970,2580,0.25,Flat,3 BHK,3,No
8275,Kolkata,Purba Barisha,700,2860,0.2,Flat,1 BHK,2,Yes
8276,Kolkata,Kalikapur,851,6460,0.55,Flat,3 BHK,3,No
8277,Kolkata,Purba Putiary,680,3310,0.23,Flat,2 BHK,2,Yes
8278,Kolkata,New Alipore,800,3500,0.28,Flat,2 BHK,2,No
8279,Kolkata,Santoshpur,987,3240,0.32,Flat,2 BHK,3,Yes
8280,Kolkata,Sarada Pally,1491,3020,0.45,Flat,3 BHK,3,No
8281,Kolkata,Mahheshtala,1524,3870,0.59,Flat,3 BHK,3,Yes
8282,Kolkata,Jadavpur,635,3940,0.25,Flat,2 BHK,2,No
8283,Kolkata,Nabapally,1111,3330,0.37,Flat,3 BHK,3,No
8284,Kolkata,Paikpara,810,6420,0.52,Flat,2 BHK,3,No
8285,Kolkata,Kaikhali,905,4090,0.37,Flat,2 BHK,3,No
8286,Kolkata,Behala,945,3700,0.35,Flat,2 BHK,3,Yes
8287,Kolkata,Tollygunge,1500,2330,0.35,Flat,2 BHK,3,No
8288,Kolkata,Kaikhali,1200,2330,0.28,Flat,2 BHK,3,Yes
8289,Kolkata,Sinthi,900,8330,0.75,Flat,2 BHK,3,No
8290,Kolkata,International Airport,780,3330,0.26,Flat,2 BHK,2,Yes
8291,Kolkata,Dhakuria,500,3980,0.2,Flat,2 BHK,2,Yes
8292,Kolkata,Paschim Barisha,1100,3910,0.43,Flat,3 BHK,3,Yes
8293,Kolkata,Mandirtala,835,3590,0.3,Flat,2 BHK,3,No
8294,Kolkata,Raja Bazar,2000,10250,2.05,Flat,4 BHK,4,Yes
8295,Kolkata,Dhakuria,1100,4360,0.48,Flat,3 BHK,3,Yes
8296,Kolkata,New Town,1500,4530,0.68,Flat,3 BHK,3,Yes
8297,Kolkata,Joka,902,3550,0.32,Flat,2 BHK,3,Yes
8298,Kolkata,Dum Dum,560,4460,0.25,Flat,2 BHK,2,No
8299,Kolkata,Behala,700,4290,0.3,Flat,2 BHK,2,No
8300,Kolkata,Rahara,1145,3060,0.35,Flat,3 BHK,3,No
8301,Kolkata,Kalighat,1640,12200,2,Flat,3 BHK,3,Yes
