Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony,City_Level_Annual_CAGR,Locality_Level_Annual_CAGR,CAGR_source,1yr_Forecast_PriceSQFT,2yr_Forecast_PriceSQFT,3yr_Forecast_PriceSQFT
9377,Pune,Parvati Darshan,1280,8590,1.1,Independent House,2 BHK,3,Yes,0.0571,N/A,city,9080.49,9598.98,10147.09
9378,Pune,Nigdi,538,5550,0.3,Flat,1 BHK,2,Yes,0.0571,N/A,city,5866.9,6201.91,6556.03
9379,Pune,Talegaon Dabhade,850,4120,0.35,Flat,2 BHK,3,No,0.0571,0.0331,locality,4256.37,4397.26,4542.81
9380,Pune,Wagholi,930,4830,0.45,Flat,2 BHK,3,Yes,0.0571,0.0247,locality,4949.3,5071.55,5196.82
9381,Pune,Dhayari,875,6170,0.54,Flat,2 BHK,3,Yes,0.0571,0.0321,locality,6368.06,6572.47,6783.45
9382,Pune,Hadapsar,1373,7140,0.98,Flat,3 BHK,3,Yes,0.0571,0.1065,locality,7900.41,8741.8,9672.81
9383,Pune,Talegaon Dabhade,537,3880,0.21,Flat,1 BHK,2,Yes,0.0571,0.0331,locality,4008.43,4141.11,4278.18
9384,Pune,Viman Nagar,1965,11700,2.3,Flat,4 BHK,3,Yes,0.0571,N/A,city,12368.07,13074.29,13820.83
9385,Pune,Mahalunge,468,11320,0.53,Flat,1 BHK,2,No,0.0571,N/A,city,11966.37,12649.65,13371.95
9386,Pune,Lohegaon,740,4460,0.33,Flat,1 BHK,2,Yes,0.0571,N/A,city,4714.67,4983.87,5268.45
9387,Pune,Kharadi,1002,8480,0.85,Flat,2 BHK,3,No,0.0571,N/A,city,8964.21,9476.06,10017.15
9388,Pune,Gahunje,2000,11500,2.3,Flat,3 BHK,6,Yes,0.0571,N/A,city,12156.65,12850.79,13584.58
9389,Pune,Dhanori,910,6260,0.57,Flat,2 BHK,3,No,0.0571,N/A,city,6617.45,6995.3,7394.73
9390,Pune,Ravet,800,6250,0.5,Flat,2 BHK,2,No,0.0571,N/A,city,6606.88,6984.13,7382.92
9391,Pune,Pirangut,725,5240,0.38,Flat,1 BHK,2,No,0.0571,N/A,city,5539.2,5855.49,6189.84
9392,Pune,Hinjewadi Phase 3,780,7430,0.58,Flat,2 BHK,2,Yes,0.0571,N/A,city,7854.25,8302.73,8776.82
9393,Pune,Viman Nagar,785,11460,0.9,Flat,2 BHK,2,Yes,0.0571,N/A,city,12114.37,12806.1,13537.32
9394,Pune,Tathawade,1080,7040,0.76,Flat,2 BHK,3,No,0.0571,N/A,city,7441.98,7866.92,8316.12
9395,Pune,Dhanori,999,5800,0.58,Flat,2 BHK,3,No,0.0571,N/A,city,6131.18,6481.27,6851.35
9396,Pune,Pirangut,1080,4810,0.52,Flat,2 BHK,3,No,0.0571,N/A,city,5084.65,5374.98,5681.9
9397,Pune,Gahunje,724,6080,0.44,Flat,2 BHK,2,No,0.0571,N/A,city,6427.17,6794.16,7182.11
9398,Pune,Balewadi,1000,8800,0.88,Flat,2 BHK,3,No,0.0571,N/A,city,9302.48,9833.65,10395.15
9399,Pune,Mohammed Wadi,1000,4100,0.41,Flat,2 BHK,3,No,0.0571,N/A,city,4334.11,4581.59,4843.2
9400,Pune,Hadapsar,1150,5390,0.62,Flat,2 BHK,3,No,0.0571,0.1065,locality,5964.04,6599.2,7302.02
9401,Pune,Hadapsar,1350,8150,1.1,Flat,2 BHK,3,Yes,0.0571,0.1065,locality,9017.98,9978.39,11041.09
9402,Pune,Wagholi,696,8040,0.56,Flat,2 BHK,2,Yes,0.0571,0.0247,locality,8238.59,8442.08,8650.6
9403,Pune,Ghorpadi,1250,7040,0.88,Flat,2 BHK,3,No,0.0571,N/A,city,7441.98,7866.92,8316.12
9404,Pune,Punawale,733,7370,0.54,Flat,2 BHK,2,Yes,0.0571,N/A,city,7790.83,8235.68,8705.94
9405,Pune,Punawale,990,5450,0.54,Flat,2 BHK,3,No,0.0571,N/A,city,5761.2,6090.16,6437.91
9406,Pune,Pisoli,1061,4900,0.52,Flat,2 BHK,3,No,0.0571,N/A,city,5179.79,5475.56,5788.21
9407,Pune,Hadapsar,1105,14480,1.6,Flat,3 BHK,3,Yes,0.0571,0.1065,locality,16022.12,17728.48,19616.56
9408,Pune,Lohegaon,657,5330,0.35,Flat,1 BHK,2,No,0.0571,N/A,city,5634.34,5956.06,6296.16
9409,Pune,Hinjewadi,1300,10380,1.35,Flat,3 BHK,3,No,0.0571,N/A,city,10972.7,11599.24,12261.56
9410,Pune,Nerhe,1750,4400,0.77,Flat,3 BHK,3,Yes,0.0571,N/A,city,4651.24,4916.83,5197.58
9411,Pune,Mundhwa,577,7110,0.41,Flat,1 BHK,2,Yes,0.0571,N/A,city,7515.98,7945.14,8398.81
9412,Pune,Kharadi,951,8940,0.85,Flat,2 BHK,3,No,0.0571,N/A,city,9450.47,9990.1,10560.53
9413,Pune,Moshi,648,4940,0.32,Flat,1 BK,2,Yes,0.0571,0.0352,locality,5113.89,5293.9,5480.24
9414,Pune,Nerhe,1056,7390,0.78,Flat,2 BHK,3,No,0.0571,N/A,city,7811.97,8258.03,8729.57
9415,Pune,Hinjewadi,1120,7140,0.8,Flat,2 BHK,3,Yes,0.0571,N/A,city,7547.69,7978.67,8434.25
9416,Pune,Wakad,1002,7980,0.8,Flat,2 BHK,3,No,0.0571,N/A,city,8435.66,8917.33,9426.51
9417,Pune,Mundhwa,620,7260,0.45,Flat,1 BHK,2,No,0.0571,N/A,city,7674.55,8112.76,8576
9418,Pune,Tathawade,850,7060,0.6,Flat,2 BHK,3,Yes,0.0571,N/A,city,7463.13,7889.27,8339.75
9419,Pune,Nerhe,3888,7720,3,Villa,3 BHK,1,Yes,0.0571,N/A,city,8160.81,8626.79,9119.38
9420,Pune,Hadapsar,1125,4890,0.55,Flat,2 BHK,3,Yes,0.0571,0.1065,locality,5410.78,5987.03,6624.65
9421,Pune,Gahunje,500,13000,0.65,Flat,1 BHK,2,No,0.0571,N/A,city,13742.3,14526.99,15356.48
9422,Pune,Viman Nagar,1800,10830,1.95,Flat,3 BHK,3,Yes,0.0571,N/A,city,11448.39,12102.1,12793.13
9423,Pune,Bhukum,650,6380,0.41,Flat,1 BHK,2,No,0.0571,N/A,city,6744.3,7129.4,7536.49
9424,Pune,Pisoli,890,5280,0.47,Flat,2 BHK,3,No,0.0571,N/A,city,5581.49,5900.19,6237.09
9425,Pune,Shirgaon,550,4000,0.22,Flat,1 BHK,2,Yes,0.0571,N/A,city,4228.4,4469.84,4725.07
9426,Pune,Bhoirwadi,1150,6520,0.75,Flat,2 BHK,3,No,0.0571,N/A,city,6892.29,7285.84,7701.86
9427,Pune,Kharadi,1351,5400,0.73,Flat,2 BHK,3,No,0.0571,N/A,city,5708.34,6034.29,6378.84
9428,Pune,Wakad,950,7260,0.69,Flat,2 BHK,3,No,0.0571,N/A,city,7674.55,8112.76,8576
9429,Pune,Bavdhan,1060,6980,0.74,Flat,2 BHK,3,No,0.0571,N/A,city,7378.56,7799.87,8245.25
9430,Pune,Ambegaon,606,7920,0.48,Flat,1 BHK,2,No,0.0571,N/A,city,8372.23,8850.29,9355.64
9431,Pune,Lohegaon,433,9240,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,9767.6,10325.33,10914.91
9432,Pune,Bhugaon,1010,7920,0.8,Flat,2 BHK,3,Yes,0.0571,N/A,city,8372.23,8850.29,9355.64
9433,Pune,Hinjewadi,800,9750,0.78,Flat,2 BHK,3,No,0.0571,N/A,city,10306.72,10895.24,11517.36
9434,Pune,Hinjewadi Phase 3,670,8510,0.57,Flat,2 BHK,2,Yes,0.0571,N/A,city,8995.92,9509.59,10052.59
9435,Pune,Chakan,697,3870,0.27,Flat,1 BHK,2,No,0.0571,0.0246,locality,3965.2,4062.75,4162.69
9436,Pune,Bhosari,1100,5910,0.65,Flat,2 BHK,3,Yes,0.0571,N/A,city,6247.46,6604.19,6981.29
9437,Pune,Dehu,550,4820,0.27,Flat,1 BHK,2,No,0.0571,N/A,city,5095.22,5386.16,5693.71
9438,Pune,Ambegaon Budruk,650,7230,0.47,Flat,2 BHK,2,No,0.0571,N/A,city,7642.83,8079.24,8540.56
9439,Pune,Yewalewadi,818,6720,0.55,Flat,2 BHK,3,Yes,0.0571,N/A,city,7103.71,7509.33,7938.12
9440,Pune,Wakad,475,10950,0.52,Flat,1 BHK,2,No,0.0571,N/A,city,11575.24,12236.19,12934.88
9441,Pune,Pimpri,950,7370,0.7,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,7712.7,8071.35,8446.66
9442,Pune,Bavdhan,660,7880,0.52,Flat,1 BHK,2,Yes,0.0571,N/A,city,8329.95,8805.59,9308.39
9443,Pune,Moshi,750,5330,0.4,Flat,2 BHK,2,Yes,0.0571,0.0352,locality,5517.62,5711.84,5912.89
9444,Pune,Hadapsar,700,7430,0.52,Flat,2 BHK,2,No,0.0571,0.1065,locality,8221.3,9096.86,10065.68
9445,Pune,Ravet,1027,6330,0.65,Flat,2 BHK,3,No,0.0571,N/A,city,6691.44,7073.52,7477.42
9446,Pune,Kondhwa,1134,6170,0.7,Flat,3 BHK,3,Yes,0.0571,N/A,city,6522.31,6894.73,7288.42
9447,Pune,Rahatani,1080,8240,0.89,Flat,2 BHK,3,No,0.0571,N/A,city,8710.5,9207.87,9733.64
9448,Pune,Gultekdi,850,9410,0.8,Flat,2 BHK,3,Yes,0.0571,N/A,city,9947.31,10515.3,11115.73
9449,Pune,Hadapsar,2067,11130,2.3,Flat,3 BHK,4,Yes,0.0571,0.1065,locality,12315.34,13626.93,15078.2
9450,Pune,Nerhe,600,7170,0.43,Flat,1 BHK,2,Yes,0.0571,N/A,city,7579.41,8012.19,8469.69
9451,Pune,Bibwewadi,1050,10480,1.1,Flat,2 BHK,3,Yes,0.0571,N/A,city,11078.41,11710.99,12379.68
9452,Pune,Talegaon Dabhade,435,5060,0.22,Flat,1 BHK,2,Yes,0.0571,0.0331,locality,5227.49,5400.52,5579.27
9453,Pune,Moshi,840,4520,0.38,Flat,2 BHK,3,Yes,0.0571,0.0352,locality,4679.1,4843.81,5014.31
9454,Pune,Pimpri,995,6030,0.6,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,6310.4,6603.83,6910.91
9455,Pune,Manjari Budruk,1350,7040,0.95,Flat,3 BHK,3,No,0.0571,N/A,city,7441.98,7866.92,8316.12
9456,Pune,Manjari Budruk,1355,7010,0.95,Flat,3 BHK,3,No,0.0571,N/A,city,7410.27,7833.4,8280.68
9457,Pune,Hadapsar,570,10530,0.6,Flat,1 BHK,2,No,0.0571,0.1065,locality,11651.44,12892.32,14265.36
9458,Pune,Moshi,707,4240,0.3,Flat,1 BHK,2,Yes,0.0571,0.0352,locality,4389.25,4543.75,4703.69
9459,Pune,Punawale,663,9350,0.62,Flat,2 BHK,2,No,0.0571,N/A,city,9883.88,10448.25,11044.85
9460,Pune,Sus,500,7700,0.38,Flat,1 BHK,2,No,0.0571,N/A,city,8139.67,8604.45,9095.76
9461,Pune,Hinjewadi Phase 3,663,6030,0.4,Flat,1 BHK,2,Yes,0.0571,N/A,city,6374.31,6738.29,7123.04
9462,Pune,Pimple Saudagar,950,6110,0.58,Flat,2 BHK,3,No,0.0571,N/A,city,6458.88,6827.68,7217.54
9463,Pune,Moshi,1113,6200,0.69,Flat,2 BHK,3,No,0.0571,0.0352,locality,6418.24,6644.16,6878.04
9464,Pune,Hadapsar,1350,7040,0.95,Flat,3 BHK,3,Yes,0.0571,0.1065,locality,7789.76,8619.37,9537.33
9465,Pune,Pisoli,1263,5700,0.72,Flat,3 BHK,3,No,0.0571,N/A,city,6025.47,6369.52,6733.22
9466,Pune,Talegaon Dabhade,633,4340,0.27,Flat,1 BHK,2,No,0.0571,0.0331,locality,4483.65,4632.06,4785.38
9467,Pune,Ravet,1679,8220,1.38,Flat,3 BHK,3,Yes,0.0571,N/A,city,8689.36,9185.52,9710.02
9468,Pune,Pimple Nilakh,1150,7830,0.9,Flat,2 BHK,3,Yes,0.0571,N/A,city,8277.09,8749.72,9249.32
9469,Pune,Hinjewadi Phase 3,739,5140,0.38,Flat,2 BHK,2,Yes,0.0571,N/A,city,5433.49,5743.75,6071.71
9470,Pune,Fursungi,622,4980,0.31,Flat,1 BHK,2,Yes,0.0571,0.0098,locality,5028.8,5078.09,5127.85
9471,Pune,Pisoli,925,4860,0.45,Flat,2 BHK,3,Yes,0.0571,N/A,city,5137.51,5430.86,5740.96
9472,Pune,Marunji,800,5250,0.42,Flat,2 BHK,5,Yes,0.0571,N/A,city,5549.78,5866.67,6201.65
9473,Pune,Viman Nagar,1690,13020,2.2,Flat,3 BHK,3,Yes,0.0571,N/A,city,13763.44,14549.33,15380.1
9474,Pune,Pashan,1070,10280,1.1,Flat,2 BHK,3,Yes,0.0571,N/A,city,10866.99,11487.49,12143.43
9475,Pune,Chinchwad,1300,5230,0.68,Flat,3 BHK,3,Yes,0.0571,N/A,city,5528.63,5844.32,6178.03
9476,Pune,Chikhali,677,3990,0.27,Flat,1 BHK,2,No,0.0571,N/A,city,4217.83,4458.67,4713.26
9477,Pune,Moshi,530,5090,0.27,Flat,1 BHK,2,No,0.0571,0.0352,locality,5269.17,5454.64,5646.65
9478,Pune,Ravet,1057,6210,0.66,Flat,2 BHK,3,Yes,0.0571,N/A,city,6564.59,6939.43,7335.67
9479,Pune,Sus,975,6360,0.62,Flat,2 BHK,3,No,0.0571,N/A,city,6723.16,7107.05,7512.86
9480,Pune,Thergaon,642,6070,0.39,Flat,1 BHK,2,No,0.0571,N/A,city,6416.6,6782.98,7170.29
9481,Pune,Moshi,616,5030,0.31,Flat,1 BHK,2,No,0.0571,0.0352,locality,5207.06,5390.34,5580.08
9482,Pune,Old Sangvi,650,6770,0.44,Flat,1 BHK,2,No,0.0571,N/A,city,7156.57,7565.21,7997.18
9483,Pune,Kalas,864,9840,0.85,Flat,2 BHK,3,No,0.0571,N/A,city,10401.86,10995.81,11623.67
9484,Pune,Narhe,827,6650,0.55,Flat,2 BHK,3,Yes,0.0571,N/A,city,7029.71,7431.11,7855.43
9485,Pune,Kharadi,800,7000,0.56,Flat,2 BHK,5,Yes,0.0571,N/A,city,7399.7,7822.22,8268.87
9486,Pune,Wagholi,1230,7720,0.95,Flat,3 BHK,3,No,0.0571,0.0247,locality,7910.68,8106.08,8306.3
9487,Pune,Hadapsar,1076,8830,0.95,Flat,2 BHK,3,No,0.0571,0.1065,locality,9770.4,10810.94,11962.31
9488,Pune,Marunji,650,5380,0.35,Flat,1 BHK,2,Yes,0.0571,N/A,city,5687.2,6011.94,6355.22
9489,Pune,Dhayari,510,4900,0.25,Flat,1 BHK,2,Yes,0.0571,0.0321,locality,5057.29,5219.63,5387.18
9490,Pune,Alandi,759,6320,0.48,Flat,2 BHK,2,No,0.0571,N/A,city,6680.87,7062.35,7465.61
9491,Pune,Bavdhan,650,9080,0.59,Flat,1 BHK,2,No,0.0571,N/A,city,9598.47,10146.54,10725.91
9492,Pune,Charholi Budruk,700,6430,0.45,Flat,2 BHK,2,Yes,0.0571,N/A,city,6797.15,7185.27,7595.55
9493,Pune,Viman Nagar,1000,7500,0.75,Flat,2 BHK,3,Yes,0.0571,N/A,city,7928.25,8380.95,8859.51
9494,Pune,Tathawade,1300,7310,0.95,Flat,3 BHK,3,No,0.0571,N/A,city,7727.4,8168.64,8635.06
9495,Pune,Undri,820,6100,0.5,Flat,2 BHK,3,No,0.0571,N/A,city,6448.31,6816.51,7205.73
9496,Pune,Kothrud,1500,10000,1.5,Flat,3 BHK,3,No,0.0571,N/A,city,10571,11174.6,11812.67
9497,Pune,Wakad,1350,7330,0.99,Flat,3 BHK,3,Yes,0.0571,N/A,city,7748.54,8190.98,8658.69
9498,Pune,Dudulgaon,707,4240,0.3,Flat,1 BHK,2,Yes,0.0571,N/A,city,4482.1,4738.03,5008.57
9499,Pune,Bhosari,1284,5060,0.65,Flat,2 BHK,3,No,0.0571,N/A,city,5348.93,5654.35,5977.21
9500,Pune,Keshav Nagar,1010,5940,0.6,Flat,2 BHK,3,No,0.0571,N/A,city,6279.17,6637.71,7016.73
9501,Pune,Vikas Nagar,591,5580,0.33,Flat,1 BHK,2,Yes,0.0571,N/A,city,5898.62,6235.43,6591.47
9502,Pune,Charholi Budruk,911,4610,0.42,Flat,2 BHK,3,No,0.0571,N/A,city,4873.23,5151.49,5445.64
9503,Pune,Pimple Saudagar,2130,9860,2.1,Flat,4 BHK,4,Yes,0.0571,N/A,city,10423.01,11018.16,11647.3
9504,Pune,Wakad,1035,6570,0.68,Flat,2 BHK,3,No,0.0571,N/A,city,6945.15,7341.71,7760.93
9505,Pune,Rahatani,845,7460,0.63,Flat,2 BHK,3,No,0.0571,N/A,city,7885.97,8336.25,8812.25
9506,Pune,Pimpri,1000,5100,0.51,Flat,2 BHK,3,No,0.0571,0.0465,locality,5337.15,5585.33,5845.05
9507,Pune,Pimpri,1050,6190,0.65,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,6477.84,6779.05,7094.28
9508,Pune,Hinjewadi,650,7210,0.47,Flat,1 BHK,2,No,0.0571,N/A,city,7621.69,8056.89,8516.94
9509,Pune,Pimpri,990,5050,0.5,Flat,2 BHK,3,No,0.0571,0.0465,locality,5284.82,5530.57,5787.74
9510,Pune,Hadapsar,585,8210,0.48,Flat,1 BHK,2,Yes,0.0571,0.1065,locality,9084.36,10051.85,11122.37
9511,Pune,Hinjewadi Phase 3,786,8270,0.65,Flat,2 BHK,2,No,0.0571,N/A,city,8742.22,9241.4,9769.08
9512,Pune,Wakad,1050,7760,0.81,Flat,2 BHK,3,No,0.0571,N/A,city,8203.1,8671.49,9166.64
9513,Pune,Rahatani,926,7020,0.65,Flat,2 BHK,3,Yes,0.0571,N/A,city,7420.84,7844.57,8292.5
9514,Pune,Hadapsar,957,8360,0.8,Flat,2 BHK,3,No,0.0571,0.1065,locality,9250.34,10235.5,11325.58
9515,Pune,Aundh,520,10000,0.52,Flat,1 BHK,2,No,0.0571,N/A,city,10571,11174.6,11812.67
9516,Pune,Hinjewadi Phase 3,710,7750,0.55,Flat,1 BHK,2,Yes,0.0571,N/A,city,8192.52,8660.32,9154.82
9517,Pune,Moshi,970,7730,0.75,Flat,2 BHK,3,No,0.0571,0.0352,locality,8002.1,8283.77,8575.36
9518,Pune,Hinjewadi,1200,7080,0.85,Flat,2 BHK,3,No,0.0571,N/A,city,7484.27,7911.62,8363.37
9519,Pune,Moshi,600,5500,0.33,Flat,1 BHK,2,No,0.0571,0.0352,locality,5693.6,5894.01,6101.48
9520,Pune,Bavdhan,665,8270,0.55,Flat,1 BHK,2,No,0.0571,N/A,city,8742.22,9241.4,9769.08
9521,Pune,Pimple Nilakh,2160,11060,2.39,Flat,4 BHK,4,Yes,0.0571,N/A,city,11691.53,12359.11,13064.82
9522,Pune,Punawale,1062,7340,0.78,Flat,2 BHK,3,No,0.0571,N/A,city,7759.11,8202.16,8670.5
9523,Pune,Moshi,900,5550,0.5,Flat,2 BHK,3,Yes,0.0571,0.0352,locality,5745.36,5947.6,6156.95
9524,Pune,Thergaon,610,8110,0.49,Flat,1 BHK,2,Yes,0.0571,N/A,city,8573.08,9062.6,9580.08
9525,Pune,Mundhwa,950,7580,0.72,Flat,2 BHK,3,Yes,0.0571,N/A,city,8012.82,8470.35,8954.01
9526,Pune,Tathawade,690,6270,0.43,Flat,1 BHK,2,No,0.0571,N/A,city,6628.02,7006.48,7406.55
9527,Pune,Chikhali,800,6130,0.49,Flat,2 BHK,3,Yes,0.0571,N/A,city,6480.02,6850.03,7241.17
9528,Pune,Warje,1040,10580,1.1,Flat,2 BHK,3,Yes,0.0571,N/A,city,11184.12,11822.73,12497.81
9529,Pune,Wagholi,900,7220,0.65,Flat,2 BHK,3,No,0.0571,0.0247,locality,7398.33,7581.07,7768.33
9530,Pune,Handewadi,480,7080,0.34,Flat,1 BHK,2,No,0.0571,N/A,city,7484.27,7911.62,8363.37
9531,Pune,Ravet,1050,5710,0.6,Flat,2 BHK,3,Yes,0.0571,N/A,city,6036.04,6380.7,6745.04
9532,Pune,Sus,1050,7140,0.75,Flat,2 BHK,3,No,0.0571,N/A,city,7547.69,7978.67,8434.25
9533,Pune,Pimple Nilakh,2300,9780,2.25,Flat,4 BHK,4,Yes,0.0571,N/A,city,10338.44,10928.76,11552.8
9534,Pune,Hinjewadi,550,9090,0.5,Flat,1 BHK,2,Yes,0.0571,N/A,city,9609.04,10157.72,10737.72
9535,Pune,Pimple Nilakh,907,9920,0.9,Flat,2 BHK,3,Yes,0.0571,N/A,city,10486.43,11085.21,11718.17
9536,Pune,Chinchwad,1000,7000,0.7,Flat,2 BHK,3,Yes,0.0571,N/A,city,7399.7,7822.22,8268.87
9537,Pune,Pashan,825,7640,0.63,Flat,1 BHK,3,No,0.0571,N/A,city,8076.24,8537.4,9024.88
9538,Pune,Bavdhan,550,7270,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,7685.12,8123.94,8587.81
9539,Pune,Pimpri,1500,6000,0.9,Flat,3 BHK,3,No,0.0571,0.0465,locality,6279,6570.97,6876.52
9540,Pune,Wakad,1080,6940,0.75,Flat,2 BHK,3,Yes,0.0571,N/A,city,7336.27,7755.18,8198
9541,Pune,Wakad,710,9860,0.7,Flat,2 BHK,2,Yes,0.0571,N/A,city,10423.01,11018.16,11647.3
9542,Pune,Mamurdi,925,4760,0.44,Flat,2 BHK,3,No,0.0571,N/A,city,5031.8,5319.11,5622.83
9543,Pune,Bavdhan,796,9550,0.76,Flat,2 BHK,2,Yes,0.0571,N/A,city,10095.3,10671.75,11281.1
9544,Pune,Dighi,700,5710,0.4,Flat,2 BHK,2,Yes,0.0571,N/A,city,6036.04,6380.7,6745.04
9545,Pune,Chakan,777,3800,0.3,Flat,2 BHK,2,No,0.0571,0.0246,locality,3893.48,3989.26,4087.4
9546,Pune,Punawale,1052,5700,0.6,Flat,2 BHK,3,Yes,0.0571,N/A,city,6025.47,6369.52,6733.22
9547,Pune,Rahatani,924,8010,0.74,Flat,2 BHK,3,No,0.0571,N/A,city,8467.37,8950.86,9461.95
9548,Pune,Wakad,928,8080,0.75,Flat,2 BHK,3,Yes,0.0571,N/A,city,8541.37,9029.08,9544.64
9549,Pune,Ravet,467,8560,0.4,Flat,1 BHK,2,Yes,0.0571,N/A,city,9048.78,9565.46,10111.65
9550,Pune,Ravet,467,8560,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,9048.78,9565.46,10111.65
9551,Pune,Kasarwadi,720,5970,0.43,Flat,1 BHK,2,No,0.0571,N/A,city,6310.89,6671.24,7052.17
9552,Pune,Wakad,1016,9350,0.95,Flat,2 BHK,3,Yes,0.0571,N/A,city,9883.88,10448.25,11044.85
9553,Pune,Pimpri,650,12000,0.78,Flat,2 BHK,2,Yes,0.0571,0.0465,locality,12558,13141.95,13753.05
9554,Pune,Ambegaon Budruk,905,5520,0.5,Flat,2 BHK,3,No,0.0571,N/A,city,5835.19,6168.38,6520.6
9555,Pune,Sus,917,7090,0.65,Flat,2 BHK,3,No,0.0571,N/A,city,7494.84,7922.79,8375.19
9556,Pune,Hadapsar,800,8130,0.65,Flat,1 BHK,4,No,0.0571,0.1065,locality,8995.85,9953.9,11013.99
9557,Pune,Katraj,525,6090,0.32,Flat,1 BHK,2,Yes,0.0571,N/A,city,6437.74,6805.33,7193.92
9558,Pune,Yewalewadi,850,4820,0.41,Flat,2 BHK,3,No,0.0571,N/A,city,5095.22,5386.16,5693.71
9559,Pune,Pisoli,960,4580,0.44,Flat,2 BHK,3,Yes,0.0571,N/A,city,4841.52,5117.97,5410.2
9560,Pune,Bavdhan,553,8680,0.48,Flat,1 BHK,2,Yes,0.0571,N/A,city,9175.63,9699.56,10253.4
9561,Pune,Handewadi,650,5230,0.34,Flat,1 BHK,2,No,0.0571,N/A,city,5528.63,5844.32,6178.03
9562,Pune,Chikhali,680,6620,0.45,Flat,1 BHK,2,Yes,0.0571,N/A,city,6998,7397.59,7819.99
9563,Pune,Bavdhan,1100,6820,0.75,Flat,2 BHK,3,No,0.0571,N/A,city,7209.42,7621.08,8056.24
9564,Pune,Pimple Nilakh,640,9060,0.58,Flat,2 BHK,2,Yes,0.0571,N/A,city,9577.33,10124.19,10702.28
9565,Pune,Viman Nagar,1100,10910,1.2,Flat,2 BHK,3,No,0.0571,N/A,city,11532.96,12191.49,12887.63
9566,Pune,Pimpri,980,6940,0.68,Flat,2 BHK,3,No,0.0571,0.0465,locality,7262.71,7600.43,7953.85
9567,Pune,Moshi,442,6790,0.3,Flat,1 BHK,2,Yes,0.0571,0.0352,locality,7029.01,7276.43,7532.56
9568,Pune,Ravet,1305,5820,0.76,Flat,3 BHK,3,Yes,0.0571,N/A,city,6152.32,6503.62,6874.98
9569,Pune,Ravet,1354,7750,1.05,Flat,3 BHK,3,Yes,0.0571,N/A,city,8192.52,8660.32,9154.82
9570,Pune,Dhankawadi,810,8020,0.65,Flat,2 BHK,3,Yes,0.0571,N/A,city,8477.94,8962.03,9473.76
9571,Pune,Kiwale,651,5220,0.34,Flat,1 BHK,2,No,0.0571,N/A,city,5518.06,5833.14,6166.22
9572,Pune,Bhosari,800,13130,1.05,Flat,2 BHK,2,No,0.0571,N/A,city,13879.72,14672.26,15510.04
9573,Pune,Hinjewadi,1108,7940,0.88,Flat,2 BHK,3,Yes,0.0571,N/A,city,8393.37,8872.64,9379.26
9574,Pune,Wadgaon Sheri,448,11380,0.51,Flat,1 BHK,2,Yes,0.0571,N/A,city,12029.8,12716.7,13442.82
9575,Pune,Baner,925,9400,0.87,Flat,2 BHK,3,Yes,0.0571,N/A,city,9936.74,10504.13,11103.91
9576,Pune,Dhanori,830,7470,0.62,Flat,2 BHK,3,No,0.0571,N/A,city,7896.54,8347.43,8824.07
9577,Pune,Sus,920,6300,0.58,Flat,2 BHK,3,Yes,0.0571,N/A,city,6659.73,7040,7441.98
9578,Pune,Ghorpadi,2053,15830,3.25,Flat,3 BHK,4,Yes,0.0571,N/A,city,16733.89,17689.4,18699.46
9579,Pune,Kondhwa Budruk,550,5090,0.28,Flat,1 BHK,2,No,0.0571,N/A,city,5380.64,5687.87,6012.65
9580,Pune,Moshi,630,6190,0.39,Flat,2 BHK,2,No,0.0571,0.0352,locality,6407.89,6633.45,6866.94
9581,Pune,Warje,1252,14780,1.85,Flat,3 BHK,3,No,0.0571,N/A,city,15623.94,16516.06,17459.13
9582,Pune,Ravet,780,6280,0.49,Flat,2 BHK,2,No,0.0571,N/A,city,6638.59,7017.65,7418.36
9583,Pune,Balewadi,640,9060,0.58,Flat,1 BHK,2,Yes,0.0571,N/A,city,9577.33,10124.19,10702.28
9584,Pune,Punawale,680,5740,0.39,Flat,1 BHK,2,No,0.0571,N/A,city,6067.75,6414.22,6780.47
9585,Pune,Pimpri,756,7940,0.6,Flat,2 BHK,2,No,0.0571,0.0465,locality,8309.21,8695.59,9099.93
9586,Pune,Jambhe,652,7970,0.52,Flat,1 BHK,2,Yes,0.0571,N/A,city,8425.09,8906.16,9414.7
9587,Pune,Mamurdi,672,5060,0.34,Flat,1 BHK,2,No,0.0571,N/A,city,5348.93,5654.35,5977.21
9588,Pune,Tathawade,1080,6760,0.73,Flat,2 BHK,3,No,0.0571,N/A,city,7146,7554.03,7985.37
9589,Pune,Kiwale,1000,7000,0.7,Flat,2 BHK,3,Yes,0.0571,N/A,city,7399.7,7822.22,8268.87
9590,Pune,Chinchwad,1100,8640,0.95,Flat,3 BHK,3,No,0.0571,N/A,city,9133.34,9654.86,10206.15
9591,Pune,Hinjewadi Phase 3,850,6470,0.55,Flat,2 BHK,3,Yes,0.0571,N/A,city,6839.44,7229.97,7642.8
